HISPAN,0,99,"z--Invalid"
HISPAN,0,0,"a--NotHisp"
HISPAN,1,1,"b--Mexican"
HISPAN,2,2,"c--PuertoRico"
HISPAN,3,3,"d--Cuban"
HISPAN,4,4,"e--Other"
HISPAN,9,9,"f--NoReport"
