DEGFIELD2,00,00,"y--NA"
DEGFIELD2,01,99,"z--Other"
DEGFIELD2,19,20,"d--Comms"
DEGFIELD2,21,21,"a--Computer"
DEGFIELD2,24,25,"b--Engineer"
DEGFIELD2,36,36,"e--LifeSci"
DEGFIELD2,37,37,"c--MathStat"
DEGFIELD2,50,51,"f--PhysSci"
DEGFIELD2,55,55,"g--SocSci"
DEGFIELD2,61,61,"h--Health"
DEGFIELD2,62,62,"i--Business"
