DEGFIELD,00,00,"y--NA"
DEGFIELD,01,99,"z--Other"
DEGFIELD,19,20,"d--Comms"
DEGFIELD,21,21,"a--Computer"
DEGFIELD,24,25,"b--Engineer"
DEGFIELD,36,36,"e--LifeSci"
DEGFIELD,37,37,"c--MathStat"
DEGFIELD,50,51,"f--PhysSci"
DEGFIELD,55,55,"g--SocSci"
DEGFIELD,61,61,"h--Health"
DEGFIELD,62,62,"i--Business"
